size,cost_variant,delta_ratio,instance,cut_time_pos,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time,delta_tjE
l,portion_of_3_7,0.1,9,middle,2,16,11,11,11/11,1.0,776,2354,525.6631,1301.6631,0.4331262080231681,-108.086
l,portion_of_3_7,0.1,9,late,2,16,11,8,8/11,0.73,704,1923,599.7715999999998,1303.7715999999998,10.530977957998402,0.0
l,portion_of_3_7,0.1,10,middle,2,19,13,2,2/13,0.15,434,497,353.12800000000004,787.128,1.47064837499056,0.0
l,portion_of_3_7,0.1,10,late,2,19,13,13,13/13,1.0,910,3804,949.4555,1859.4555,1.3626582080032676,0.0
l,portion_of_3_7,0.1,11,early,2,15,11,11,11/11,1.0,869,3491,787.4323,1656.4323,1.055650084046647,6.470400000000001
l,portion_of_3_7,0.1,11,middle,2,15,11,2,2/11,0.18,308,166,81.4327,389.4327,1.3463871669955552,0.0
l,portion_of_3_7,0.1,11,late,2,15,11,11,11/11,1.0,974,3486,662.8799,1636.8799,1.0627039580140265,0.0
l,portion_of_3_7,0.1,12,early,2,17,12,8,8/12,0.67,696,1952,959.7924,1655.7924,132.7137820830103,111.832
l,portion_of_3_7,0.1,12,middle,2,17,12,6,6/12,0.5,650,1934,791.1929999999999,1441.1929999999998,7.789633792010136,9.426
l,portion_of_3_7,0.1,12,late,2,17,12,12,12/12,1.0,829,2841,1046.2469,1875.2469,0.8013778330059722,0.0
l,portion_of_3_7,0.1,13,early,2,20,14,8,8/14,0.57,766,2422,692.3521,1458.3521,77.95496204204392,-4.114
l,portion_of_3_7,0.1,13,middle,2,20,14,13,13/14,0.93,946,3523,791.2766,1737.2766,4.530597624951042,-1.7103
l,portion_of_3_7,0.1,13,late,2,20,14,14,14/14,1.0,971,4008,941.4555,1912.4555,0.5494467089883983,0.0
l,portion_of_3_7,0.1,14,early,2,18,13,5,5/13,0.38,599,1013,573.4637000000001,1172.4637000000002,97.25059341697488,22.58299999999999
l,portion_of_3_7,0.1,14,middle,2,18,13,13,13/13,1.0,1156,5569,1772.1672,2928.1672,0.6130222079809755,0.0
l,portion_of_3_7,0.1,14,late,2,18,13,13,13/13,1.0,1225,4123,1289.4778,2514.4777999999997,0.5694470000453293,0.0
l,portion_of_3_7,0.1,15,early,2,18,13,6,6/13,0.46,637,1414,494.1094000000001,1131.1094,18.925635666935705,21.8405
l,portion_of_3_7,0.1,15,middle,2,18,13,10,10/13,0.77,782,2684,768.0943000000001,1550.0943000000002,21.05867591605056,-0.039699999999996294
l,portion_of_3_7,0.1,15,late,2,18,13,11,11/13,0.85,897,3009,805.2587000000001,1702.2587,4.1777883330360055,-4.7165
l,portion_of_3_7,0.1,16,early,2,19,13,1,1/13,0.08,373,548,372.3546,745.3546,2.9523521249648184,0.0
l,portion_of_3_7,0.1,16,middle,2,19,13,6,6/13,0.46,633,1672,695.474,1328.4740000000002,70.00132391706575,-20.380499999999998
l,portion_of_3_7,0.1,16,late,2,19,13,13,13/13,1.0,942,2984,984.0066,1926.0066,0.4227656669681892,0.0
l,portion_of_3_7,0.1,17,early,2,18,13,11,11/13,0.85,803,2428,781.8125,1584.8125,16.02877004200127,16.393500000000003
l,portion_of_3_7,0.1,17,middle,2,18,13,13,13/13,1.0,951,3215,1057.6364,2008.6364,0.8669417499331757,0.0
l,portion_of_3_7,0.1,17,late,2,18,13,13,13/13,1.0,981,3752,1120.1461,2101.1461,0.4671703339554369,0.0
l,portion_of_3_7,0.1,18,early,2,15,11,7,7/11,0.64,531,1299,532.0186,1063.0186,29.80452849995345,-14.1142
l,portion_of_3_7,0.1,18,middle,2,15,11,6,6/11,0.55,568,1155,461.955,1029.955,26.06320954207331,-14.1142
l,portion_of_3_7,0.1,18,late,2,15,11,11,11/11,1.0,785,1875,627.3047,1412.3047,0.3541642080526799,0.0
l,portion_of_3_7,0.1,19,early,2,18,13,3,3/13,0.23,509,1170,524.8333,1033.8333,9.13447512499988,-4.878100000000003
l,portion_of_3_7,0.1,19,middle,2,18,13,13,13/13,1.0,1004,4564,1468.8271,2472.8271,1.0614438749616966,33.765
l,portion_of_3_7,0.1,19,late,2,18,13,13,13/13,1.0,1066,4435,1447.8057,2513.8057,0.8760994999902323,0.0
l,portion_of_3_7,0.1,20,early,2,15,11,6,6/11,0.55,483,801,230.3246,713.3245999999999,29.86799320799764,-43.77
l,portion_of_3_7,0.1,20,middle,2,15,11,11,11/11,1.0,808,3435,773.4482,1581.4482,0.4381587919779122,8.7309
l,portion_of_3_7,0.1,20,late,2,15,11,6,6/11,0.55,466,898,313.0847,779.0847,15.86197875009384,4.509
l,portion_of_3_7,0.2,1,early,2,18,13,12,12/13,0.92,1167,5396,1345.7666,2512.7666,11.046535625006072,77.1181
l,portion_of_3_7,0.2,1,middle,2,18,13,13,13/13,1.0,1104,5665,1509.5042000000003,2613.5042000000003,0.639025624957867,-4.058
l,portion_of_3_7,0.2,1,late,2,18,13,13,13/13,1.0,1035,3440,953.2949000000002,1988.2949000000003,1.0978522079531103,0.0
l,portion_of_3_7,0.2,2,early,2,19,13,7,7/13,0.54,718,1734,636.2050000000002,1354.2050000000002,62.294158790959045,-41.43880000000001
l,portion_of_3_7,0.2,2,middle,2,19,13,13,13/13,1.0,1130,5599,1398.2525999999998,2528.2526,0.9992683329619468,120.32870000000001
l,portion_of_3_7,0.2,2,late,2,19,13,13,13/13,1.0,1102,4948,1259.2970999999998,2361.2971,0.4786049169488251,0.0
l,portion_of_3_7,0.2,3,early,2,15,11,6,6/11,0.55,446,638,228.52580000000003,674.5258,32.76630508399103,-25.0306
l,portion_of_3_7,0.2,3,middle,2,15,11,11,11/11,1.0,653,2131,528.0026,1181.0026,0.4255744580877945,-21.5117
l,portion_of_3_7,0.2,3,late,2,15,11,11,11/11,1.0,729,2178,590.8132,1319.8132,0.4476942910114303,0.0
l,portion_of_3_7,0.2,4,early,2,17,12,11,11/12,0.92,878,3790,1158.9461,2036.9461,2.824495124979876,285.7292
l,portion_of_3_7,0.2,4,middle,2,17,12,10,10/12,0.83,728,2535,682.6217999999999,1410.6218,45.75083454104606,55.478199999999994
l,portion_of_3_7,0.2,4,late,2,17,12,12,12/12,1.0,878,3032,784.4949,1662.4949,0.4766467079753056,0.0
l,portion_of_3_7,0.2,5,early,2,17,12,1,1/12,0.08,369,293,247.9992,616.9992,2.073916957946494,0.0
l,portion_of_3_7,0.2,5,middle,2,17,12,12,12/12,1.0,1085,3939,928.1379,2013.1379,1.1627552090212705,-26.5683
l,portion_of_3_7,0.2,5,late,2,17,12,12,12/12,1.0,1083,4459,1027.8639,2110.8639000000003,1.0487882910529152,0.0
l,portion_of_3_7,0.2,6,middle,2,16,11,11,11/11,1.0,910,3578,1111.3786,2021.3786,0.9347183330683038,33.76070000000001
l,portion_of_3_7,0.2,6,late,2,16,11,11,11/11,1.0,936,2866,960.0684,1896.0684,0.4748574999393895,0.0
l,portion_of_3_7,0.2,7,early,2,20,14,11,11/14,0.79,956,4013,1327.9377,2283.9377,208.8259785840055,78.2347
l,portion_of_3_7,0.2,7,middle,2,20,14,14,14/14,1.0,1027,5076,1612.262,2639.2619999999997,0.5951742919860408,10.8438
l,portion_of_3_7,0.2,7,late,2,20,14,14,14/14,1.0,1140,3863,1255.9329,2395.9329,0.5544361249776557,0.0
l,portion_of_3_7,0.2,8,early,2,19,13,12,12/13,0.92,1137,6023,2236.7502999999997,3373.7502999999997,11.18322162493132,91.0002
l,portion_of_3_7,0.2,8,middle,2,19,13,13,13/13,1.0,1235,6131,2030.3616000000004,3265.3616,1.210690165986307,-99.315
l,portion_of_3_7,0.2,8,late,2,19,13,13,13/13,1.0,1160,4358,1667.4774,2827.4774,1.085019167046994,0.0
l,portion_of_3_7,0.2,9,early,2,16,11,3,3/11,0.27,396,803,406.6695,802.6695,2.057540209032595,36.7811
l,portion_of_3_7,0.2,9,middle,2,16,11,11,11/11,1.0,776,2354,525.6631,1301.6631,0.4271617080084979,-108.086
l,portion_of_3_7,0.2,9,late,2,16,11,11,11/11,1.0,881,3433,875.1842,1756.1842,0.4600907079875469,34.542
l,portion_of_3_7,0.2,10,middle,2,19,13,8,8/13,0.62,754,2033,589.1961,1343.1961,37.61670520796906,19.658099999999997
l,portion_of_3_7,0.2,10,late,2,19,13,13,13/13,1.0,910,3804,949.4555,1859.4555,0.9551100420067088,0.0
l,portion_of_3_7,0.2,11,early,2,15,11,11,11/11,1.0,869,3491,787.4323,1656.4323,0.534810374956578,6.470400000000001
l,portion_of_3_7,0.2,11,middle,2,15,11,2,2/11,0.18,308,166,81.4327,389.4327,1.282535457983613,0.0
l,portion_of_3_7,0.2,11,late,2,15,11,11,11/11,1.0,974,3486,662.8799,1636.8799,0.8753097919980064,0.0
l,portion_of_3_7,0.2,12,early,2,17,12,9,9/12,0.75,728,2623,965.5423,1693.5423,71.55713591701351,-46.01599999999999
l,portion_of_3_7,0.2,12,middle,2,17,12,8,8/12,0.67,666,2286,912.2392,1578.2392,31.2965901249554,71.50059999999999
l,portion_of_3_7,0.2,12,late,2,17,12,12,12/12,1.0,829,2841,1046.2469,1875.2469,0.7525757920229807,0.0
l,portion_of_3_7,0.2,13,early,2,20,14,8,8/14,0.57,753,2041,504.4112999999999,1257.4113,241.7179439580068,17.2788
l,portion_of_3_7,0.2,13,middle,2,20,14,14,14/14,1.0,958,4213,975.4424,1933.4424,0.5640988340601325,56.439899999999994
l,portion_of_3_7,0.2,13,late,2,20,14,14,14/14,1.0,971,4008,941.4555,1912.4555,0.5186180419987068,0.0
l,portion_of_3_7,0.2,14,early,2,18,13,12,12/13,0.92,1184,5659,1870.8234,3054.8234,9.827221249928698,154.723
l,portion_of_3_7,0.2,14,middle,2,18,13,13,13/13,1.0,1156,5569,1772.1672,2928.1672,0.6138397080358118,0.0
l,portion_of_3_7,0.2,14,late,2,18,13,13,13/13,1.0,1225,4123,1289.4778,2514.4777999999997,0.5807913750177249,0.0
l,portion_of_3_7,0.2,15,early,2,18,13,12,12/13,0.92,936,4205,959.5943,1895.5943,4.595231499988586,-1.7817000000000007
l,portion_of_3_7,0.2,15,middle,2,18,13,10,10/13,0.77,782,2684,768.0943000000001,1550.0943000000002,21.566691917018034,-0.039699999999996294
l,portion_of_3_7,0.2,15,late,2,18,13,12,12/13,0.92,927,3550,877.0294,1804.0294,3.7098694579908624,0.0
l,portion_of_3_7,0.2,16,early,2,19,13,1,1/13,0.08,373,548,372.3546,745.3546,3.8634387500351295,0.0
l,portion_of_3_7,0.2,16,middle,2,19,13,6,6/13,0.46,643,1540,690.7705,1333.7705,72.26602474995889,53.5934
l,portion_of_3_7,0.2,16,late,2,19,13,13,13/13,1.0,942,2984,984.0066,1926.0066,0.4354002500185743,0.0
l,portion_of_3_7,0.2,17,early,2,18,13,11,11/13,0.85,803,2428,781.8125,1584.8125,16.624762707971968,16.393500000000003
l,portion_of_3_7,0.2,17,middle,2,18,13,13,13/13,1.0,951,3215,1057.6364,2008.6364,0.8859927920857444,0.0
l,portion_of_3_7,0.2,17,late,2,18,13,13,13/13,1.0,981,3752,1120.1461,2101.1461,0.4961357080610469,0.0
l,portion_of_3_7,0.2,18,early,2,15,11,10,10/11,0.91,650,2332,828.5325999999998,1478.5325999999998,2.3747268329607323,11.0764
l,portion_of_3_7,0.2,18,middle,2,15,11,10,10/11,0.91,766,2385,830.5761,1596.5761,2.714747791062109,26.090600000000002
l,portion_of_3_7,0.2,18,late,2,15,11,11,11/11,1.0,785,1875,627.3047,1412.3047,0.3497579999966547,0.0
l,portion_of_3_7,0.2,19,early,2,18,13,3,3/13,0.23,509,1170,524.8333,1033.8333,14.440760959056206,-4.878100000000003
l,portion_of_3_7,0.2,19,middle,2,18,13,13,13/13,1.0,1004,4564,1468.8271,2472.8271,0.9185332499910146,33.765
l,portion_of_3_7,0.2,19,late,2,18,13,13,13/13,1.0,1066,4435,1447.8057,2513.8057,0.8483098750002682,0.0
l,portion_of_3_7,0.2,20,early,2,15,11,7,7/11,0.64,558,1355,337.06,895.06,29.388192208949476,-34.2735
l,portion_of_3_7,0.2,20,middle,2,15,11,11,11/11,1.0,808,3435,773.4482,1581.4482,0.4431410830002278,8.7309
l,portion_of_3_7,0.2,20,late,2,15,11,8,8/11,0.73,634,1779,530.6952,1164.6952,23.057474917033687,4.509
l,portion_of_3_7,0.5,1,early,2,18,13,13,13/13,1.0,1085,5607,1546.5644999999995,2631.5644999999995,1.333562749903649,207.1608
l,portion_of_3_7,0.5,1,middle,2,18,13,13,13/13,1.0,1104,5665,1509.5042000000003,2613.5042000000003,0.7090564160607755,-4.058
l,portion_of_3_7,0.5,1,late,2,18,13,13,13/13,1.0,1035,3440,953.2949000000002,1988.2949000000003,1.049921958008781,0.0
l,portion_of_3_7,0.5,2,early,2,19,13,11,11/13,0.85,914,3723,1051.7541000000003,1965.7541000000003,11.29556370805949,55.90249999999999
l,portion_of_3_7,0.5,2,middle,2,19,13,13,13/13,1.0,1130,5599,1398.2525999999998,2528.2526,1.0751514999428764,120.32870000000001
l,portion_of_3_7,0.5,2,late,2,19,13,13,13/13,1.0,1102,4948,1259.2970999999998,2361.2971,0.4836742909392342,0.0
l,portion_of_3_7,0.5,3,early,2,15,11,11,11/11,1.0,759,2648,732.2721,1491.2721,0.9026371670188382,47.2894
l,portion_of_3_7,0.5,3,middle,2,15,11,11,11/11,1.0,653,2131,528.0026,1181.0026,0.4284910829737782,-21.5117
l,portion_of_3_7,0.5,3,late,2,15,11,11,11/11,1.0,729,2178,590.8132,1319.8132,0.3933728749398142,0.0
l,portion_of_3_7,0.5,4,early,2,17,12,12,12/12,1.0,883,4269,1268.6392999999998,2151.6393,0.8084561669966206,371.168
l,portion_of_3_7,0.5,4,middle,2,17,12,12,12/12,1.0,875,3833,1038.3613,1913.3613,1.0606729160062969,234.91660000000002
l,portion_of_3_7,0.5,4,late,2,17,12,12,12/12,1.0,878,3032,784.4949,1662.4949,0.4534112500259653,0.0
l,portion_of_3_7,0.5,5,early,2,17,12,6,6/12,0.5,751,1540,636.7715000000001,1387.7715,50.2885749170091,66.4588
l,portion_of_3_7,0.5,5,middle,2,17,12,12,12/12,1.0,1085,3939,928.1379,2013.1379,1.1359411249868572,-26.5683
l,portion_of_3_7,0.5,5,late,2,17,12,12,12/12,1.0,1083,4459,1027.8639,2110.8639000000003,1.109377000015229,0.0
l,portion_of_3_7,0.5,6,early,2,16,11,11,11/11,1.0,842,3552,1155.3640999999998,1997.3641,0.5891264169476926,105.033
l,portion_of_3_7,0.5,6,middle,2,16,11,11,11/11,1.0,910,3578,1111.3786,2021.3786,0.926953292102553,33.76070000000001
l,portion_of_3_7,0.5,6,late,2,16,11,11,11/11,1.0,936,2866,960.0684,1896.0684,0.4508946249261498,0.0
l,portion_of_3_7,0.5,7,early,2,20,14,13,13/14,0.93,1004,5082,1649.4905,2653.4905,13.198219999903811,144.09619999999998
l,portion_of_3_7,0.5,7,middle,2,20,14,14,14/14,1.0,1027,5076,1612.262,2639.2619999999997,0.5939468330470845,10.8438
l,portion_of_3_7,0.5,7,late,2,20,14,14,14/14,1.0,1140,3863,1255.9329,2395.9329,0.5553453339962289,0.0
l,portion_of_3_7,0.5,8,early,2,19,13,12,12/13,0.92,1137,6023,2236.7502999999997,3373.7502999999997,11.172365583013743,91.0002
l,portion_of_3_7,0.5,8,middle,2,19,13,13,13/13,1.0,1235,6131,2030.3616000000004,3265.3616,1.2133515409659594,-99.315
l,portion_of_3_7,0.5,8,late,2,19,13,13,13/13,1.0,1160,4358,1667.4774,2827.4774,1.1493994999909771,0.0
l,portion_of_3_7,0.5,9,early,2,16,11,10,10/11,0.91,871,3399,921.3783,1792.3783,3.5961721249623224,133.5688
l,portion_of_3_7,0.5,9,middle,2,16,11,11,11/11,1.0,776,2354,525.6631,1301.6631,0.4286518329754472,-108.086
l,portion_of_3_7,0.5,9,late,2,16,11,11,11/11,1.0,881,3433,875.1842,1756.1842,0.4700590840075165,34.542
l,portion_of_3_7,0.5,10,early,2,19,13,13,13/13,1.0,916,3901,1068.6740000000002,1984.674,0.5576866250485182,71.11810000000001
l,portion_of_3_7,0.5,10,middle,2,19,13,12,12/13,0.92,795,2657,652.2937,1447.2937,3.9876565829617903,19.658099999999997
l,portion_of_3_7,0.5,10,late,2,19,13,13,13/13,1.0,910,3804,949.4555,1859.4555,0.9543817500816658,0.0
l,portion_of_3_7,0.5,11,early,2,15,11,11,11/11,1.0,869,3491,787.4323,1656.4323,0.533506584004499,6.470400000000001
l,portion_of_3_7,0.5,11,middle,2,15,11,10,10/11,0.91,829,3018,692.7022,1521.7022,3.3835007079178467,30.5964
l,portion_of_3_7,0.5,11,late,2,15,11,11,11/11,1.0,974,3486,662.8799,1636.8799,0.8737178749870509,0.0
l,portion_of_3_7,0.5,12,early,2,17,12,11,11/12,0.92,896,3838,1701.0078,2597.0078000000003,8.247941792011261,532.2352000000001
l,portion_of_3_7,0.5,12,middle,2,17,12,12,12/12,1.0,823,4033,1446.2273,2269.2273,0.4939909999957308,178.5036
l,portion_of_3_7,0.5,12,late,2,17,12,12,12/12,1.0,829,2841,1046.2469,1875.2469,0.7477714580018073,0.0
l,portion_of_3_7,0.5,13,early,2,20,14,14,14/14,1.0,1014,4877,1280.007,2294.007,1.2625441669952124,137.45139999999998
l,portion_of_3_7,0.5,13,middle,2,20,14,14,14/14,1.0,958,4213,975.4424,1933.4424,0.6186575420433655,56.439899999999994
l,portion_of_3_7,0.5,13,late,2,20,14,14,14/14,1.0,971,4008,941.4555,1912.4555,0.5240457080071792,0.0
l,portion_of_3_7,0.5,14,early,2,18,13,12,12/13,0.92,1117,4717,1893.7875,3010.7875000000004,9.768281625001691,521.4719
l,portion_of_3_7,0.5,14,middle,2,18,13,13,13/13,1.0,1156,5569,1772.1672,2928.1672,0.6036853750701994,0.0
l,portion_of_3_7,0.5,14,late,2,18,13,13,13/13,1.0,1225,4123,1289.4778,2514.4777999999997,0.577707666088827,0.0
l,portion_of_3_7,0.5,15,early,2,18,13,13,13/13,1.0,1036,5601,1400.269,2436.269,0.6022858339129016,79.3818
l,portion_of_3_7,0.5,15,middle,2,18,13,13,13/13,1.0,1035,5247,1308.7954,2343.7954,0.5900678329635412,159.8718
l,portion_of_3_7,0.5,15,late,2,18,13,13,13/13,1.0,1042,5006,1207.6919,2249.6919,0.533494041999802,70.7475
l,portion_of_3_7,0.5,16,early,2,19,13,6,6/13,0.46,698,1578,752.6584000000001,1450.6584000000005,160.56135324994102,195.46909999999997
l,portion_of_3_7,0.5,16,middle,2,19,13,11,11/13,0.85,806,3156,1195.077,2001.077,25.971484709065408,100.7727
l,portion_of_3_7,0.5,16,late,2,19,13,13,13/13,1.0,942,2984,984.0066,1926.0066,0.4303749169921502,0.0
l,portion_of_3_7,0.5,17,early,2,18,13,13,13/13,1.0,962,4043,1264.8585999999998,2226.8585999999996,0.8132668329635635,46.5152
l,portion_of_3_7,0.5,17,middle,2,18,13,13,13/13,1.0,951,3215,1057.6364,2008.6364,0.8948113330407068,0.0
l,portion_of_3_7,0.5,17,late,2,18,13,13,13/13,1.0,981,3752,1120.1461,2101.1461,0.481075165909715,0.0
l,portion_of_3_7,0.5,18,early,2,15,11,10,10/11,0.91,614,2415,796.3216,1410.3216,5.918710458907299,11.0764
l,portion_of_3_7,0.5,18,middle,2,15,11,11,11/11,1.0,743,2479,895.5139,1638.5139,0.4041090410901233,83.04740000000001
l,portion_of_3_7,0.5,18,late,2,15,11,11,11/11,1.0,785,1875,627.3047,1412.3047,0.3537671669619158,0.0
l,portion_of_3_7,0.5,19,early,2,18,13,13,13/13,1.0,1050,5624,1854.4005,2904.4005,0.8969532500486821,118.44179999999997
l,portion_of_3_7,0.5,19,middle,2,18,13,13,13/13,1.0,1004,4564,1468.8271,2472.8271,0.9318495839834212,33.765
l,portion_of_3_7,0.5,19,late,2,18,13,13,13/13,1.0,1066,4435,1447.8057,2513.8057,0.8556954170344397,0.0
l,portion_of_3_7,0.5,20,early,2,15,11,10,10/11,0.91,674,1906,532.2074,1206.2074,3.423460333957337,70.7586
l,portion_of_3_7,0.5,20,middle,2,15,11,11,11/11,1.0,808,3435,773.4482,1581.4482,0.4534170420374721,8.7309
l,portion_of_3_7,0.5,20,late,2,15,11,11,11/11,1.0,777,3028,719.4773,1496.4773,0.7993911249795929,51.4026
l,portion_of_7_3,0.1,1,early,2,20,6,4,4/6,0.67,1241,6696,4248.7964,5489.7964,8.8721491250908,234.73170000000005
l,portion_of_7_3,0.1,1,middle,2,20,6,1,1/6,0.17,1006,4031,3609.9885,4615.9884999999995,1.9136122080963105,256.8499
l,portion_of_7_3,0.1,1,late,2,20,6,6,6/6,1.0,1328,4312,3502.2901,4830.2901,0.5007295409450307,0.0
l,portion_of_7_3,0.1,2,early,2,17,5,1,1/5,0.2,976,3987,3536.4241,4512.4241,2.0069018750218675,567.1382999999998
l,portion_of_7_3,0.1,2,middle,2,17,5,5,5/5,1.0,1219,5823,3578.2354000000005,4797.2354000000005,0.6618727919412777,-42.209399999999995
l,portion_of_7_3,0.1,2,late,2,17,5,5,5/5,1.0,1178,3965,3115.3683000000005,4293.3683,0.5089780410053208,-5.0478000000000005
l,portion_of_7_3,0.1,3,early,2,20,6,5,5/6,0.83,1059,5904,3512.3894000000005,4571.3894,3.119463499984704,-49.57110000000003
l,portion_of_7_3,0.1,3,middle,2,20,6,5,5/6,0.83,1189,5378,3575.9247000000005,4764.9247000000005,2.5173402919899672,205.7479
l,portion_of_7_3,0.1,3,late,2,20,6,6,6/6,1.0,1189,4334,2958.2364,4147.2364,0.7529178749537095,-274.0245
l,portion_of_7_3,0.1,4,early,2,20,6,0,0/6,0.0,625,2170,1957.2648,2582.2648,1.8280578749254344,0.0
l,portion_of_7_3,0.1,4,middle,2,20,6,3,3/6,0.5,859,3400,2499.4548999999997,3358.4548999999997,4.090520250028931,154.6591
l,portion_of_7_3,0.1,4,late,2,20,6,6,6/6,1.0,964,3342,2257.4672999999993,3221.4672999999993,0.8059133329661563,8.65
l,portion_of_7_3,0.1,5,early,2,16,5,2,2/5,0.4,760,2348,1677.1807,2437.1807,1.87244762503542,-1.308400000000006
l,portion_of_7_3,0.1,5,middle,2,16,5,5,5/5,1.0,1003,3887,2187.6064,3190.6064,0.549257833044976,100.0266
l,portion_of_7_3,0.1,5,late,2,16,5,5,5/5,1.0,980,2363,1664.4963,2644.4963,0.4024317499715835,0.0
l,portion_of_7_3,0.1,6,early,2,16,5,4,4/5,0.8,940,3489,1981.8176000000003,2921.8176000000003,3.6440260839881375,11.018999999999995
l,portion_of_7_3,0.1,6,middle,2,16,5,5,5/5,1.0,943,2868,1931.5676,2874.5676,0.6369310419540852,105.26339999999998
l,portion_of_7_3,0.1,6,late,2,16,5,5,5/5,1.0,1056,2073,1705.0375,2761.0375,0.3296444580191746,0.0
l,portion_of_7_3,0.1,7,early,2,19,6,3,3/6,0.5,907,4136,2854.4404,3761.4404,16.520807082997635,-22.77079999999995
l,portion_of_7_3,0.1,7,middle,2,19,6,5,5/6,0.83,1059,4033,2895.0418000000004,3954.0418,2.459371624980122,96.00039999999998
l,portion_of_7_3,0.1,7,late,2,19,6,6,6/6,1.0,1206,3071,2566.0042000000003,3772.0042,0.4960178328910842,0.0
l,portion_of_7_3,0.1,8,early,2,19,6,2,2/6,0.33,739,2495,1945.8133,2684.8133,1.8835844170534983,77.1086
l,portion_of_7_3,0.1,8,middle,2,19,6,6,6/6,1.0,880,3583,2242.7003,3122.7003,0.3956799999577924,210.08849999999998
l,portion_of_7_3,0.1,8,late,2,19,6,6,6/6,1.0,858,2597,1931.1579,2789.1579,0.3879665000131354,2.8478000000000065
l,portion_of_7_3,0.1,9,early,2,18,5,2,2/5,0.4,899,3638,2627.8998,3526.8998,2.498140959069133,128.9011
l,portion_of_7_3,0.1,9,middle,2,18,5,5,5/5,1.0,1059,3383,2136.3762,3195.3762,0.8399541249964386,-386.4954
l,portion_of_7_3,0.1,9,late,2,18,5,5,5/5,1.0,1059,3386,2344.606,3403.606,0.799322500010021,-96.42869999999999
l,portion_of_7_3,0.1,10,early,2,18,5,4,4/5,0.8,812,3239,2084.5802999999996,2896.5802999999996,3.081387707963586,62.353400000000015
